AÑO,CLASIFICACION,CH4_eq,CO2_eq,N2O_eq,Total_Emisiones,Emisiones_netas
2005,4(IV).C.2.b. Incendios forestales,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4(IV).D. Humedales,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4(IV).D.1. Humedales que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4(IV).D.1.a. Quema controlada,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4(IV).D.1.b. Incendios forestales,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4(IV).D.2. Tierras convertidas en humedales,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4(IV).D.2.a. Quema controlada,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4(IV).D.2.b. Incendios forestales,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4(IV).E. Asentamientos,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4(IV).E.1. Asentamientos que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4(IV).E.1.a. Quema controlada,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4(IV).E.1.b. Incendios forestales,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4(IV).E.2. Tierras convertidas en Asentamientos,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4(IV).E.2.a. Quema controlada,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4(IV).E.2.b. Incendios forestales,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4(IV).F. Otras tierras,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4(IV).F.2. Tierras convertidas en Otras tierras.,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4(IV).F.2.a. Quema controlada,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4(IV).F.2.b. Incendios forestales,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4(IV).H. Otro,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.A. Tierras forestales,0.0000,47611.9239,0.0000,47611.9239,42378.2037
2005,4.A.1. Tierras forestales que permanecen como tierras forestales,0.0000,47611.9239,0.0000,47611.9239,44592.3296
2005,4.A.1.a. Tierras forestales que permanecen como tierras forestales (consumo de leña),0.0000,14029.7992,0.0000,14029.7992,14029.7992
2005,4.A.1.b. Tierras forestales que permanecen como tierras forestales (degradación),0.0000,24026.1436,0.0000,24026.1436,24026.1436
2005,4.A.1.c. Tierras forestales que permanecen como tierras forestales (conversión de bosque natural a tierras forestales),0.0000,8500.1772,0.0000,8500.1772,8500.1772
2005,4.A.1.d. Tierras forestales que permanecen como tierras forestales (plantaciones forestales),0.0000,1055.8040,0.0000,1055.8040,-1963.7903
2005,4.A.2. Tierras convertidas a tierras forestales,0.0000,0.0000,0.0000,0.0000,-2214.1259
2005,4.A.2.a. Cultivos convertidos a tierras forestales,0.0000,0.0000,0.0000,0.0000,-2214.1259
2005,4.B. Cultivos,0.0000,8181.9807,0.0000,8181.9807,2516.6639
2005,4.B.1. Cultivos que permanecen como tales,0.0000,6052.6268,0.0000,6052.6268,387.3100
2005,4.B.1.a. Cultivo de café,0.0000,3198.1194,0.0000,3198.1194,123.2562
2005,4.B.1.b. Palma de aceite,0.0000,53.6807,0.0000,53.6807,-846.5154
2005,4.B.1.c. Cacao,0.0000,30.4953,0.0000,30.4953,-1291.5899
2005,4.B.1.d. Aguacate,0.0000,41.9944,0.0000,41.9944,-47.1783
2005,4.B.1.e. Caucho,0.0000,0.0000,0.0000,0.0000,-55.0666
2005,4.B.1.f. Mango,0.0000,48.6207,0.0000,48.6207,-49.9879
2005,4.B.1.g. Limón,0.0000,15.9500,0.0000,15.9500,-40.8716
2005,4.B.1.h. Mandarina,0.0000,168.6037,0.0000,168.6037,159.6152
2005,4.B.1.i. Naranja,0.0000,12.0300,0.0000,12.0300,-47.4843
2005,4.B.1.j. Tangelo,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.B.1.k. Marañón,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.B.1.l. Otro,0.0000,2483.1327,0.0000,2483.1327,2483.1327
2005,4.B.2. Tierras convertidas en Cultivos,0.0000,2129.3539,0.0000,2129.3539,2129.3539
2005,4.B.2.a. Tierras forestales convertidas en cultivos,0.0000,2129.3539,0.0000,2129.3539,2129.3539
2005,4.B.2.b. Pastizales convertidos en cultivos,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.B.2.c. Humedales convertidos en cultivos,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.B.2.d. Asentamientos convertidos en cultivos,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.B.2.e. Otras tierras convertidas en cultivos,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.C. Pastizales,0.0000,36748.8778,0.0000,36748.8778,34529.9439
2005,4.C.1. Pastizales que permanecen como tales,0.0000,1953.5233,0.0000,1953.5233,-265.4106
2005,4.C.2.  Tierras convertidas en pastizales,0.0000,34795.3545,0.0000,34795.3545,34795.3545
2005,4.C.2.a. Tierras forestales convertidas en pastizales,0.0000,34795.3545,0.0000,34795.3545,34795.3545
2005,4.C.2.b. Cultivos convertidos en pastizales,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.C.2.c. Humedales convertidos en pastizales,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.C.2.d. Asentamientos convertidos en pastizales,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.C.2.e. Otras tierras convertidas en pastizales,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.D. Humedales,20.0804,2471.0907,0.0000,2491.1711,2491.1711
2005,4.D.1. Humedales que permanecen como tales,20.0804,94.8900,0.0000,114.9704,114.9704
2005,4.D.1.a. Extracción de turba que permanece como tal,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.D.1.b. Tierras inundadas que permanecen como tales,20.0804,94.8900,0.0000,114.9704,114.9704
2005,4.D.1.c. Otros humedales que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.D.2. Tierras convertidas en humedales,0.0000,2376.2007,0.0000,2376.2007,2376.2007
2005,4.D.2.a. Tierras convertidas a extracción de turba,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.D.2.ai Tierras forestales convertidas a extracción de turba,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.D.2.aii. Cultivos convertidos a extracción de turba,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.D.2.aiii. Pastizales convertidos a extracción de turba,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.D.2.aiv. Asentamientos convertidos a extracción de turba.,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.D.2.av Otras tierras convertidas en extracción de turba,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.D.2.b. Tierras convertidas en tierras inundadas,0.0000,2376.2007,0.0000,2376.2007,2376.2007
2005,4.D.2.bi. Tierras forestales convertidas en tierras inundadas,0.0000,2376.2007,0.0000,2376.2007,2376.2007
2005,4.D.2.bii. Cultivos convertidos en tierras inundadas,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.D.2.biii. Pastizales convertidos en tierras inundadas,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.D.2.biv. Asentamientos convertidos en tierras inundadas,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.D.2.bv. Otras tierras convertidas en tierras inundadas,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.D.2.c. Tierras convertidas a otros humedales,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.D.2.ci Tierras forestales convertidas en otros humedales,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.D.2.cii. Cultivos convertidos en otros humedales,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.D.2.ciii. Pastizales convertidos en otros humedales,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.D.2.civ. Asentamientos convertidos en otros humedales,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.D.2.cv Otras tierras convertidas en otros humedales,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.E. Asentamientos,0.0000,293.0995,0.0000,293.0995,283.9800
2005,4.E.1. Asentamientos que permanecen como tales,0.0000,4.5707,0.0000,4.5707,-4.5488
2005,4.E.2. Tierras convertidas en asentamientos,0.0000,288.5288,0.0000,288.5288,288.5288
2005,4.E.2.a. Tierras forestales convertidas en asentamientos,0.0000,288.5288,0.0000,288.5288,288.5288
2005,4.E.2.b. Cultivos convertidos en asentamientos,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.E.2.c. Pastizales convertidos en asentamientos,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.E.2.d. Humedales convertidos en asentamientos,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.E.2.e. Otras tierras convertidas en asentamientos,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.F. Otras tierras,0.0000,290.0512,0.0000,290.0512,290.0512
2005,4.F.1. Otras tierras que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.F.2. Tierras convertidas en otras tierras,0.0000,290.0512,0.0000,290.0512,290.0512
2005,4.F.2.a. Tierras forestales convertidas en otras tierras,0.0000,290.0512,0.0000,290.0512,290.0512
2005,4.F.2.b. Cultivos convertidos en otras tierras,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.F.2.c. Pastizales convertidos en otras tierras,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.F.2.d. Humedales convertidos en otras tierras,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.F.2.e. Asentamientos convertidos en otras tierras,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.G. Productos de la madera recolectada,0.0000,277.3426,0.0000,277.3426,89.2099
2005,4.G.1. Madera maciza,0.0000,277.3426,0.0000,277.3426,217.3763
2005,4.G.1.a. Madera aserrada,0.0000,277.3426,0.0000,277.3426,277.3426
2005,4.G.1.b. Paneles de madera,0.0000,0.0000,0.0000,0.0000,-59.9663
2005,4.G.1.c. Otros productos de madera maciza,0.0000,0.0000,0.0000,0.0000,0.0000
2005,4.G.2. Papel y cartón,0.0000,0.0000,0.0000,0.0000,-128.1664
2005,4.G.3. Otro,0.0000,0.0000,0.0000,0.0000,0.0000
2005,5 Residuos,13131.5700,323.9026,567.0025,14022.4751,14022.4751
2005,5.A. Eliminación de residuos sólidos,6300.2393,,,6300.2393,6300.2393
2005,5.A.1. Sitios de eliminación de residuos gestionados,5598.8665,,,5598.8665,5598.8665
2005,5.A.1.a. Anaeróbico,5598.8665,,,5598.8665,5598.8665
2005,5.A.3. Sitios de eliminación de residuos sin categoría,701.3728,,,701.3728,701.3728
2005,5.C. Incineración e incineración abierta de desechos,176.3843,323.9026,38.5235,538.8104,538.8104
2005,5.C.1. Incineración  de residuos,,0.0000,,0.0000,0.0000
2005,5.C.1.b. No biogénico,,0.0000,,0.0000,0.0000
2005,5.C.2. Incineración abierta de residuos,176.3843,323.9026,38.5235,538.8104,538.8104
2005,5.C.2.b. No biogénicos,176.3843,323.9026,38.5235,538.8104,538.8104
2005,5.D. Tratamiento y descarga de aguas residuales.,6654.9464,,528.4790,7183.4254,7183.4254
2005,5.D.1. Tratamiento y eliminación de aguas residuales domésticas,2300.8990,,433.6494,2734.5484,2734.5484
2005,5.D.2. Tratamiento y eliminación de aguas residuales industriales,4354.0474,,94.8296,4448.8770,4448.8770
2005,Nacional,56549.2726,160278.0932,10925.0930,228133.5239,214818.3008
2006,1 Energía,6043.4588,60811.5433,845.6028,67700.6050,67700.6050
2006,1.A. Actividades de quema de combustibles (enfoque sectorial),2210.2187,59037.1578,839.2912,62086.6677,62086.6677
2006,1.A.1. Industrias de la energía,8.5018,15947.1504,18.8554,15974.5076,15974.5076
2006,1.A.1.a. Producción de electricidad pública y calor como actividad principal,2.9932,6329.9267,11.7740,6344.6939,6344.6939
2006,1.A.1.ai. Generación de electricidad,2.9932,6329.9267,11.7740,6344.6939,6344.6939
2006,1.A.1.b. Refinación del petróleo,2.5172,4841.5466,2.6570,4846.7208,4846.7208
2006,1.A.1.c. Fabricación de combustibles sólidos y otras energías.,2.9913,4775.6771,4.4244,4783.0928,4783.0928
2006,1.A.1.c.i. Manufactura de Combustibles sólidos,0.0033,655.2880,,655.2913,655.2913
2006,1.A.1.c.ii. Extracción de petróleo y gas,2.9881,4120.3891,4.4244,4127.8016,4127.8016
2006,1.A.1.c.iii. Otras industrias de la energía,0.0000,0.0000,0.0000,0.0000,0.0000
2006,1.A.2. Industrias manufactureras y construcción.,82.3539,13147.7424,121.1734,13351.2697,13351.2697
2006,1.A.2.a. Hierro y acero,0.6380,1191.1810,3.2302,1195.0493,1195.0493
2006,1.A.2.b. Metales no ferrosos,0.1851,366.7137,0.1755,367.0743,367.0743
2006,1.A.2.c. Productos químicos,0.5266,1155.4211,2.4091,1158.3568,1158.3568
2006,"1.A.2.d. Pulpa, papel e imprenta",0.7245,1950.8381,7.2482,1958.8108,1958.8108
2006,"1.A.2.e. Procesamiento de alimentos, bebidas y tabaco",58.7058,1948.3501,78.2458,2085.3017,2085.3017
2006,1.A.2.f. Minerales no metálicos,20.2195,5032.7589,24.7235,5077.7020,5077.7020
2006,1.A.2.g. Otros,1.3543,1502.4795,5.1410,1508.9748,1508.9748
2006,1.A.2.g.i. Manufactura de maquinaria,0.0913,115.8952,0.1182,116.1047,116.1047
2006,1.A.2.g.ii. Manufactura de equipos de transporte,0.0201,37.9789,0.0345,38.0336,38.0336
2006,1.A.2.g.iii. Minería (con excepción de combustibles) y cantería,0.0000,0.0000,0.0000,0.0000,0.0000
2006,1.A.2.g.iv. Madera y productos de la madera,0.3405,35.4470,0.4672,36.2547,36.2547
2006,1.A.2.g.v. Construcción,0.0000,0.0000,0.0000,0.0000,0.0000
2006,1.A.2.g.vi. Textiles y cueros,0.8346,1191.6074,4.4274,1196.8694,1196.8694
2006,1.A.2.g.viii. Otro,0.0678,121.5509,0.0938,121.7124,121.7124
2006,1.A.3. Transporte,182.4070,24272.0879,449.8731,24904.3679,24904.3679
2006,1.A.3.a. Aviación nacional,2.9096,2295.2192,7.4993,2305.6281,2305.6281
2006,1.A.3.b. Transporte por carretera,177.4198,20749.3849,328.1761,21254.9807,21254.9807
2006,1.A.3.b.ii. Camiones ligeros,12.9385,1025.8486,19.3178,1058.1049,1058.1049
2006,1.A.3.b.iii. Camiones y autobuses pesados,35.2478,10230.2366,146.9976,10412.4820,10412.4820
2006,1.A.3.b.iv. motocicletas,9.7857,2356.7087,26.5851,2393.0795,2393.0795
2006,1.A.3.bi Carros,119.4478,7136.5910,135.2755,7391.3144,7391.3144
2006,1.A.3.c. Ferrocarriles,0.1308,85.5132,8.1045,93.7485,93.7485
2006,1.A.3.d. Navegación marítima y fluvial nacional,0.3339,111.6630,0.9030,112.9000,112.9000
2006,1.A.3.e. Otro transporte,1.6129,1030.3075,105.1902,1137.1106,1137.1106
2006,1.A.3.e.ii. Otro,1.6129,1030.3075,105.1902,1137.1106,1137.1106
2006,1.A.3.ei Transporte por tuberías,0.0000,0.0000,0.0000,0.0000,0.0000
2006,1.A.4. Otros sectores,1936.9561,5670.1771,249.3894,7856.5225,7856.5225
2006,1.A.4.a. Comercial/institucional,2.0006,823.6546,0.3787,826.0339,826.0339
2006,1.A.4.ai Combustión estacionaria,2.0006,823.6546,0.3787,826.0339,826.0339
2006,1.A.4.b. Residencial,1608.7631,4491.6056,202.0770,6302.4457,6302.4457
2006,1.A.4.bi Combustión estacionaria,1608.7631,4491.6056,202.0770,6302.4457,6302.4457
2006,1.A.4.c. Agricultura/silvicultura/pesca,326.1923,354.9169,46.9337,728.0429,728.0429
2006,1.A.4.c.ii. Vehículos todoterreno y otra maquinaria.,0.0809,51.6662,5.2750,57.0221,57.0221
2006,1.A.4.ci Estacionario,326.1115,303.2506,41.6587,671.0208,671.0208
2006,1.B. Emisiones fugitivas de combustibles,3833.2401,1774.3855,6.3116,5613.9373,5613.9373
2006,1.B.1. Combustibles sólidos,2343.0138,107.5773,,2450.5911,2450.5911
2006,1.B.1.a. Minería carbonífera y manejo del carbón.,2343.0138,107.5773,,2450.5911,2450.5911
2006,1.B.1.a.ii. Minas de superficie,1315.2485,49.3154,,1364.5640,1364.5640
2006,1.B.1.a.ii.1. Minería,1011.7297,49.3154,,1061.0451,1061.0451
2006,1.B.1.a.ii.2. Emisiones posteriores a la minería,303.5189,,,303.5189,303.5189
2006,1.B.1.ai Minas subterráneas,1027.7652,58.2619,,1086.0271,1086.0271
2006,1.B.1.ai1. Minería,790.5887,58.0846,,848.6733,848.6733
2006,1.B.1.ai2. Emisiones posteriores a la minería,237.1766,0.1772,,237.3538,237.3538
2010,1.B.2.bv Distribución,575.6481,1.0908,0.0000,576.7388,576.7388
2011,1.B.2.bv Distribución,555.4882,1.0526,0.0000,556.5407,556.5407
2012,1.B.2.bv Distribución,597.1955,1.1316,0.0000,598.3271,598.3271
2013,1.B.2.bv Distribución,635.5020,1.2042,0.0000,636.7062,636.7062
2014,1.B.2.bv Distribución,704.1565,1.3343,0.0000,705.4908,705.4908
2015,1.B.2.bv Distribución,504.6413,0.9562,0.0000,505.5975,505.5975
2016,1.B.2.bv Distribución,559.1085,1.0594,0.0000,560.1679,560.1679
2017,1.B.2.bv Distribución,550.0758,1.0423,0.0000,551.1181,551.1181
1990,1.B.2.c. Venteo y quema en antorcha,640.6059,1295.6133,5.2092,1941.4284,1941.4284
1991,1.B.2.c. Venteo y quema en antorcha,620.4052,1257.5260,5.0461,1882.9774,1882.9774
1992,1.B.2.c. Venteo y quema en antorcha,639.0037,1294.1552,5.1960,1938.3550,1938.3550
1993,1.B.2.c. Venteo y quema en antorcha,660.6182,1335.6541,5.3700,2001.6423,2001.6423
1994,1.B.2.c. Venteo y quema en antorcha,661.6444,1336.8511,5.3781,2003.8736,2003.8736
1995,1.B.2.c. Venteo y quema en antorcha,852.3807,1711.9773,6.9239,2571.2819,2571.2819
1996,1.B.2.c. Venteo y quema en antorcha,878.7555,1764.1734,7.1419,2650.0708,2650.0708
1997,1.B.2.c. Venteo y quema en antorcha,952.7399,1910.6888,7.7478,2871.1765,2871.1765
1998,1.B.2.c. Venteo y quema en antorcha,1099.5195,2199.3316,8.9378,3307.7889,3307.7889
2006,2 Procesos industriales,7.5290,6086.0550,569.6677,7114.9219,7114.9219
2006,2.A. industria de los minerales,,4669.9407,,4669.9407,4669.9407
2006,2.A.1. producción de cemento,,4300.3354,,4300.3354,4300.3354
2006,2.A.2. producción de cal,,128.7439,,128.7439,128.7439
2006,2.A.3. producción de vidrio,,176.5725,,176.5725,176.5725
2006,2.A.4. Otros usos de carbonatos en los procesos,,64.2888,,64.2888,64.2888
2006,2.B. Industria química,7.2663,489.6811,569.6677,1066.6151,1066.6151
2006,2.B.1. producción de amoníaco,,206.5136,,206.5136,206.5136
2006,2.B.2. Producción de ácido nítrico,,,498.3100,498.3100,498.3100
2006,"2.B.4. Producción de caprolactama, glioxal y ácido glioxílico",,,71.3578,71.3578,71.3578
2006,2.B.4.a. Caprolactama,,,71.3578,71.3578,71.3578
2006,2.B.8. Producción petroquímica y de negro de humo.,7.2663,283.1675,,290.4338,290.4338
2006,2.B.8.b. Etileno,6.9905,43.4825,,50.4729,50.4729
2006,2.B.8.c. Dicloruro de etileno y monómero cloruro de vinilo,0.1739,80.7952,,80.9691,80.9691
2006,2.B.8.f. Negro de humo,0.1019,158.8899,,158.9918,158.9918
2006,2.C. Industria del metal,0.2627,898.0731,,898.3358,898.3358
2006,2.C.1. Producción de hierro y acero.,0.2627,654.7403,,655.0030,655.0030
2006,2.C.1.a Acero,,627.9353,,627.9353,627.9353
2006,2.C.1.d Sinterizado,0.2627,26.8050,,27.0677,27.0677
2006,2.C.2. Producción de ferroaleaciones,,239.3631,,239.3631,239.3631
2006,2.C.5. producción de plomo,,3.9697,,3.9697,3.9697
2006,2.D. Uso de productos no energéticos de combustibles y de solventes,,28.3601,,28.3601,28.3601
2006,2.D.1. Uso de lubricantes,,0.6412,,0.6412,0.6412
2006,2.D.2. Uso de cera de parafina,,27.7189,,27.7189,27.7189
2006,2.F. Usos del producto como sustitutos de las SAO,,,,361.9313,361.9313
2006,2.F.1. Refrigeracion y aire acondicionado,,,,360.8697,360.8697
2006,2.F.1.a. Refrigeración comercial,,,,45.4731,45.4731
2006,2.F.1.b. Refrigeración doméstica,,,,60.9829,60.9829
2006,2.F.1.c. Refrigeración industrial,,,,13.1380,13.1380
2006,2.F.1.d. Transporte Refiegerado,,,,6.6065,6.6065
2006,2.F.1.e. Aire acondicionado móvil,,,,212.0762,212.0762
2006,2.F.1.f. Aire acondicionado estacionario,,,,22.5929,22.5929
2006,2.F.2. Agentes espumantes,,,,0.0000,0.0000
2006,2.F.3. Protección contra incendios,,,,0.0000,0.0000
2006,2.F.4. Aerosoles,,,,0.0000,0.0000
2006,2.F.5. Solventes,,,,0.0000,0.0000
2006,2.F.6. Otras aplicaciones,,,,1.0616,1.0616
2006,2.G. Manufactura y utilización de otros productos,,,,89.7390,89.7390
2006,2.G.1. Equipos eléctricos,,,,89.7390,89.7390
2006,3 Agricultura,38012.6784,218.5271,8765.2714,46996.4769,46996.4769
2006,3.A. Fermentación entérica,36162.5088,0.0000,0.0000,36162.5088,36162.5088
2006,3.A.1. Ganado,34735.7313,0.0000,0.0000,34735.7313,34735.7313
2006,3.A.1.a. Otro,34735.7313,0.0000,0.0000,34735.7313,34735.7313
2006,3.A.1.a.i. Vacas de Alta Producción,1503.1448,0.0000,0.0000,1503.1448,1503.1448
2006,3.A.1.a.ii. Vacas de Baja Producción,5699.3430,0.0000,0.0000,5699.3430,5699.3430
2006,3.A.1.a.iii. Vacas para producción de carne,7817.5412,0.0000,0.0000,7817.5412,7817.5412
2006,3.A.1.a.iv. Toros utilizados con fines reproductivos,799.8843,0.0000,0.0000,799.8843,799.8843
2006,3.A.1.a.v. Terneros pre-destetos,2141.9558,0.0000,0.0000,2141.9558,2141.9558
2006,3.A.1.a.vi. Novillas de remplazo,8618.2257,0.0000,0.0000,8618.2257,8618.2257
2006,3.A.1.a.vii. Ganado de engorde,8155.6366,0.0000,0.0000,8155.6366,8155.6366
2006,3.A.2. Ovinos,221.1380,0.0000,0.0000,221.1380,221.1380
2006,3.A.2.a. Otro,221.1380,0.0000,0.0000,221.1380,221.1380
2006,3.A.2.a.i. Ovinos,221.1380,0.0000,0.0000,221.1380,221.1380
2006,3.A.3. Porcinos,76.9253,0.0000,0.0000,76.9253,76.9253
2006,3.A.3.a. Otro,76.9253,0.0000,0.0000,76.9253,76.9253
2006,3.A.3.a.i. Porcinos < 6 meses,34.4619,0.0000,0.0000,34.4619,34.4619
2006,3.A.3.a.ii. Porcinos > 6 meses,9.3446,0.0000,0.0000,9.3446,9.3446
2006,3.A.3.a.iii. Porcinos baja productividad,33.1188,0.0000,0.0000,33.1188,33.1188
2006,3.A.4. Otro ganado,1128.7142,0.0000,0.0000,1128.7142,1128.7142
2006,3.A.4.a. Búfalos,112.3931,0.0000,0.0000,112.3931,112.3931
2006,3.A.4.d. Caprinos,196.3093,0.0000,0.0000,196.3093,196.3093
2006,3.A.4.e. Caballos,697.1771,0.0000,0.0000,697.1771,697.1771
2006,3.A.4.f. Mulas y asnos,122.8347,0.0000,0.0000,122.8347,122.8347
2006,3.A.4.g. Aves de corral,0.0000,0.0000,0.0000,0.0000,0.0000
2006,3.A.4.g.i.  Ponedoras,0.0000,0.0000,0.0000,0.0000,0.0000
2006,3.A.4.g.ii.  Pollo de engorde,0.0000,0.0000,0.0000,0.0000,0.0000
2006,3.B. Gestión del estiercol,1273.3268,0.0000,730.4189,2003.7456,2003.7456
2006,3.B.1. Ganado,472.2488,0.0000,54.9120,527.1608,527.1608
2006,3.B.1.a. Otro,472.2488,0.0000,54.9120,527.1608,527.1608
2006,3.B.1.a.i. Vacas de Alta Producción,159.0432,0.0000,0.0000,159.0432,159.0432
2006,3.B.1.a.ii. Vacas de Baja Producción,59.8126,0.0000,54.9120,114.7246,114.7246
2006,3.B.1.a.iii. Vacas para producción de carne,76.7805,0.0000,0.0000,76.7805,76.7805
2006,3.B.1.a.iv. Toros utilizados con fines reproductivos,8.0478,0.0000,0.0000,8.0478,8.0478
2006,3.B.1.a.v. Terneros pre-destetos,24.5822,0.0000,0.0000,24.5822,24.5822
2006,3.B.1.a.vi. Novillas de remplazo,75.7292,0.0000,0.0000,75.7292,75.7292
2006,3.B.1.a.vii. Ganado de engorde,68.2531,0.0000,0.0000,68.2531,68.2531
2006,3.B.2. Ovinos,2.9441,0.0000,11.0632,14.0073,14.0073
2006,3.B.2.a. Otro,2.9441,0.0000,11.0632,14.0073,14.0073
